id,ping,download,upload,server_id,server_name,server_host,url,scheduled,failed,created_at,updated_at
935,3.814,286.25508,356.678352,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/9622dc95-c2e2-4fb8-9091-730ab4184421,1,0,"2022-01-19 08:34:22","2022-01-19 08:34:22"
936,3.596,323.390112,356.993416,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/51d866cc-1372-47d9-8d3d-f07a82b3fb81,1,0,"2022-01-19 08:36:25","2022-01-19 08:36:25"
937,3.478,311.848248,356.5896,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/54e7523f-3d5b-47c9-8899-792c4c7e847a,1,0,"2022-01-19 08:38:24","2022-01-19 08:38:24"
938,4.335,268.264296,356.796344,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/d67925d4-82f4-4d3e-ace3-4e82a10c35c5,1,0,"2022-01-19 08:40:20","2022-01-19 08:40:20"
939,4.334,283.631464,357.156936,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/ab9a6c09-b6ad-4c37-8b84-6f841d16ea4c,1,0,"2022-01-19 08:42:27","2022-01-19 08:42:27"
940,4.489,334.772832,356.57588,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/4ff5822f-ecac-492e-b4eb-901efdaeba3a,1,0,"2022-01-19 08:44:32","2022-01-19 08:44:32"
941,3.585,296.087576,356.807248,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/629dfc0a-8a04-4f7b-a5cb-866d862b411a,1,0,"2022-01-19 08:46:31","2022-01-19 08:46:31"
942,3.409,321.686392,357.112584,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/34868cd9-3ce5-4a97-a42b-b9dab4be27ff,1,0,"2022-01-19 08:48:23","2022-01-19 08:48:23"
943,3.541,297.670504,357.329712,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/e8f25414-622f-4da6-b590-8df09fb66acc,1,0,"2022-01-19 08:50:21","2022-01-19 08:50:21"
944,4.007,291.414264,357.106608,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/3f4fca78-2089-4507-8c46-fd3c47b96d74,1,0,"2022-01-19 08:52:22","2022-01-19 08:52:22"
945,4.527,339.916496,356.6214,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/bc969f43-236f-46b3-9f43-75d6d729c049,1,0,"2022-01-19 08:54:26","2022-01-19 08:54:26"
946,4.83,288.323512,356.881336,4981,SELCO,speedtest.townisp.com:8080,https://www.speedtest.net/result/c/dc374cf1-56de-49c4-b42e-7e3d8f7f8b9d,1,0,"2022-01-19 08:56:29","2022-01-19 08:56:29"
947,4.287,332.537624,357.141288,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/f662eca0-c83c-4f51-ac5e-0a7e5348f133,1,0,"2022-01-19 08:58:31","2022-01-19 08:58:31"
948,6.876,366.844192,356.690536,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/e10ac2a6-68cb-4ced-b336-bc44366875fe,1,0,"2022-01-19 09:00:32","2022-01-19 09:00:32"
949,4.137,338.07084,356.85372,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/720e3468-97f7-493f-96fc-d6a077f2de04,1,0,"2022-01-19 09:02:33","2022-01-19 09:02:33"
950,4.534,494.692816,356.747192,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/fce2a6a5-712e-4c4c-92b5-51878dccc28e,1,0,"2022-01-19 09:04:26","2022-01-19 09:04:26"
951,3.547,310.699856,357.521176,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/32aba77d-cc53-4293-8b7b-e714f4e244d7,1,0,"2022-01-19 09:06:26","2022-01-19 09:06:26"
952,4.866,262.673608,357.031336,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/2128fba5-9927-418e-89cf-af38e3f446af,1,0,"2022-01-19 09:08:28","2022-01-19 09:08:28"
953,3.443,292.506568,356.383208,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/d11d656c-f0c3-4e50-a0ae-4514c58e9f18,1,0,"2022-01-19 09:10:30","2022-01-19 09:10:30"
954,3.296,279.296904,357.379896,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/3a2f31db-cbf8-4cf5-a46a-ad3d27dea698,1,0,"2022-01-19 09:12:30","2022-01-19 09:12:30"
955,3.745,303.573472,356.960992,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/8ec99a80-04fd-4817-aac7-4e9cb314772f,1,0,"2022-01-19 09:14:28","2022-01-19 09:14:28"
956,4.521,296.255712,357.142776,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/6bc26a6f-8881-4088-a589-5f1c52df34c9,1,0,"2022-01-19 09:16:32","2022-01-19 09:16:32"
957,4.01,273.730992,356.998928,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/eabf6713-d105-4de2-865c-76bb1eb84dc8,1,0,"2022-01-19 09:18:24","2022-01-19 09:18:24"
958,4.431,362.166432,356.270496,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/024faa7d-e631-4994-b897-2c04e592af4e,1,0,"2022-01-19 09:20:27","2022-01-19 09:20:27"
959,6.081,321.351144,357.646408,29122,"i3 Broadband",speedtest.fullchannel.net:8080,https://www.speedtest.net/result/c/8eb1b407-5d5a-4e8b-a202-27006736f1f1,1,0,"2022-01-19 09:22:28","2022-01-19 09:22:28"
960,3.941,291.933344,356.697256,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/ef57d283-35bd-4883-ae1a-1c40b7a5e4e1,1,0,"2022-01-19 09:24:29","2022-01-19 09:24:29"
961,3.611,259.004512,356.495168,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/1ba3194f-2a9c-4631-ac60-d8e42878b078,1,0,"2022-01-19 09:26:29","2022-01-19 09:26:29"
962,3.867,259.439216,356.849952,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/cd856973-7b46-4772-a57b-fae7cc9b91fd,1,0,"2022-01-19 09:28:23","2022-01-19 09:28:23"
963,4.857,219.853224,357.647976,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/57f1282e-0ead-4c60-a6f1-0c3ab7933a67,1,0,"2022-01-19 09:30:18","2022-01-19 09:30:18"
964,4.149,264.111352,356.44064,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/da7bd9e6-9d35-478b-ad5f-c639747801cb,1,0,"2022-01-19 09:32:25","2022-01-19 09:32:25"
965,3.943,290.115384,356.299688,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/7ba6b977-616e-4c79-a655-50b18c8ec0aa,1,0,"2022-01-19 09:34:29","2022-01-19 09:34:29"
966,3.289,333.136328,356.021016,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/53849d32-b2ae-4ab2-b891-905c2a5d247b,1,0,"2022-01-19 09:36:27","2022-01-19 09:36:27"
967,6.113,360.00856,356.695416,29122,"i3 Broadband",speedtest.fullchannel.net:8080,https://www.speedtest.net/result/c/61018de8-f4f1-4bf7-a1e5-2964b8fccd70,1,0,"2022-01-19 09:38:28","2022-01-19 09:38:28"
968,3.632,299.553184,356.459064,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/1e22ada8-d68d-4c34-ae52-eb5fde2ec373,1,0,"2022-01-19 09:40:25","2022-01-19 09:40:25"
969,4.614,262.826464,357.03732,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/23910c10-71d0-4260-b6cf-c8d5c1e19deb,1,0,"2022-01-19 09:42:26","2022-01-19 09:42:26"
970,6.293,336.113504,357.20576,12530,"Granite State Communications",gstnetworks.net:8080,https://www.speedtest.net/result/c/b7c3cd3b-d275-4e66-a99d-6384a47fb709,1,0,"2022-01-19 09:44:23","2022-01-19 09:44:23"
971,4.437,248.93648,356.13212,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/2318c648-8a61-45a1-99cc-643647cb5f1a,1,0,"2022-01-19 09:46:24","2022-01-19 09:46:24"
972,3.898,289.58224,356.755848,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/532ed8bb-bed4-4115-a86a-3224db293fe2,1,0,"2022-01-19 09:48:26","2022-01-19 09:48:26"
973,4.132,296.512328,356.483968,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/aefe4869-8e8f-4780-a1a8-0a3cd3da0502,1,0,"2022-01-19 09:50:23","2022-01-19 09:50:23"
974,3.789,261.783144,357.359048,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/8bb2282c-43cd-4146-b864-5d248c47a13a,1,0,"2022-01-19 09:52:24","2022-01-19 09:52:24"
975,3.944,332.8598,356.846584,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/23dfa72d-e82e-416e-9579-d92023984465,1,0,"2022-01-19 09:54:25","2022-01-19 09:54:25"
976,3.547,326.929648,356.810304,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/9945fa26-d5fe-4d16-be38-30e2a2273cb2,1,0,"2022-01-19 09:56:29","2022-01-19 09:56:29"
977,3.471,337.142272,357.369688,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/403bfc49-1cab-4465-9f7d-8ceff94b9b00,1,0,"2022-01-19 09:58:25","2022-01-19 09:58:25"
978,7.015,332.868856,357.213776,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/c9e4fa73-6892-4f2a-a623-cfd4bd645728,1,0,"2022-01-19 10:00:32","2022-01-19 10:00:32"
979,4.234,299.897368,356.955456,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/79e3976e-3c94-4c3c-8235-476062e8c60c,1,0,"2022-01-19 10:02:25","2022-01-19 10:02:25"
980,3.884,339.227264,356.504096,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/a79549f2-35ac-4e6c-b921-08db59227083,1,0,"2022-01-19 10:04:31","2022-01-19 10:04:31"
981,4.52,319.416552,356.835264,4981,SELCO,speedtest.townisp.com:8080,https://www.speedtest.net/result/c/1e12b3a7-ef63-45a0-b2f4-c6d6bf1f3ed0,1,0,"2022-01-19 10:06:25","2022-01-19 10:06:25"
982,3.947,296.479504,356.300576,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/5260cdb5-af3a-4ed3-9cb5-bdfb8c06f721,1,0,"2022-01-19 10:08:23","2022-01-19 10:08:23"
983,4.662,249.986136,356.275192,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/d9282281-b357-4ccd-82c6-1748a553c595,1,0,"2022-01-19 10:10:24","2022-01-19 10:10:24"
984,4.145,304.160576,357.19968,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/572b49ac-f503-4e7e-b8b2-12e974891a49,1,0,"2022-01-19 10:12:30","2022-01-19 10:12:30"
985,3.852,284.822272,356.772384,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/224c9c8a-215f-4e84-bae5-1350d77553e7,1,0,"2022-01-19 10:14:26","2022-01-19 10:14:26"
986,3.942,295.978368,356.330624,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/64dbaf80-f42c-4081-a09f-8f00c7764581,1,0,"2022-01-19 10:16:29","2022-01-19 10:16:29"
987,4.431,239.696568,357.253784,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/f087c279-e8d5-465b-807a-52b1a5d2e3ce,1,0,"2022-01-19 10:18:25","2022-01-19 10:18:25"
988,3.487,291.800744,357.14,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/f6216f7a-251b-459f-9693-f73146016a81,1,0,"2022-01-19 10:20:27","2022-01-19 10:20:27"
989,4.02,287.084344,357.312344,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/fbe04238-38ce-441b-96e4-a50f4d733dd4,1,0,"2022-01-19 10:22:30","2022-01-19 10:22:30"
990,4.25,388.600144,357.0354,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/3f34fc8a-d332-420b-a3f2-3096f607019f,1,0,"2022-01-19 10:24:23","2022-01-19 10:24:23"
991,5.114,313.782688,356.742248,4981,SELCO,speedtest.townisp.com:8080,https://www.speedtest.net/result/c/2bcb0943-6565-4b83-8295-10eed6b013aa,1,0,"2022-01-19 10:26:28","2022-01-19 10:26:28"
992,3.746,345.829784,356.676912,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/ddeff7eb-ca94-494c-8492-a0ae3d0f0d82,1,0,"2022-01-19 10:28:25","2022-01-19 10:28:25"
993,4.035,275.410552,357.01356,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/e84a54e5-71e5-4922-a9e6-f207e3e9afef,1,0,"2022-01-19 10:30:32","2022-01-19 10:30:32"
994,3.319,289.199096,356.757776,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/58d27d1d-82b5-4d33-bc4b-c97670fdd740,1,0,"2022-01-19 10:32:26","2022-01-19 10:32:26"
995,3.873,273.437768,356.712448,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/70e7294f-2ad6-41c8-b5db-e0105e2908d2,1,0,"2022-01-19 10:34:27","2022-01-19 10:34:27"
996,3.297,345.705488,357.15016,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/cf5179e0-5cce-426a-a4bd-2edb7b5e4e9b,1,0,"2022-01-19 10:36:28","2022-01-19 10:36:28"
997,3.057,375.656456,356.381824,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/07fa7546-4620-4897-9f30-9a2a9acfda1c,1,0,"2022-01-19 10:38:32","2022-01-19 10:38:32"
998,4.122,311.788104,355.922472,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/964834d4-86b3-4479-bdf0-3b9c33532699,1,0,"2022-01-19 10:40:29","2022-01-19 10:40:29"
999,3.256,331.924592,356.491024,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/bec9bce8-f7a4-4ba2-b10c-74418aaa2464,1,0,"2022-01-19 10:42:30","2022-01-19 10:42:30"
1000,4.335,249.669608,356.283096,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/b06f7d0c-c63e-4a0b-bcfb-09570ea4813c,1,0,"2022-01-19 10:44:21","2022-01-19 10:44:21"
1001,3.749,333.687456,357.028552,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/d703aa9d-a5cc-447e-a7b6-1312feb1d49b,1,0,"2022-01-19 10:46:29","2022-01-19 10:46:29"
1002,4.035,315.190424,356.646912,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/3a342957-6cb5-4aa6-b1d7-dd0d65d7b76b,1,0,"2022-01-19 10:48:29","2022-01-19 10:48:29"
1003,4.128,291.485968,357.23484,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/779fca77-5865-4799-aaaa-a757a35e7460,1,0,"2022-01-19 10:50:27","2022-01-19 10:50:27"
1004,3.399,339.534744,356.643448,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/a79485b3-2483-49d3-b409-ef85d3ce6792,1,0,"2022-01-19 10:52:25","2022-01-19 10:52:25"
1005,3.74,355.616168,356.377032,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/eab854d4-0afa-42bb-abf0-817e7a1916c4,1,0,"2022-01-19 10:54:26","2022-01-19 10:54:26"
1006,3.547,289.409152,356.884192,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/f3b3cc07-7538-4645-8748-431b98cb0676,1,0,"2022-01-19 10:56:27","2022-01-19 10:56:27"
1007,3.907,243.898792,356.323136,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/d7ce161e-1408-49f4-8457-c263e43e1092,1,0,"2022-01-19 10:58:25","2022-01-19 10:58:25"
1008,6.448,266.37292,358.151696,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/3c2d45b7-f9d8-4358-94d8-0b214fc9da0e,1,0,"2022-01-19 11:00:32","2022-01-19 11:00:32"
1009,3.934,294.611336,357.446296,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/ca0394f8-e845-4b5c-817f-e7b334d29cef,1,0,"2022-01-19 11:02:32","2022-01-19 11:02:32"
1010,3.847,261.548552,356.862968,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/c3712086-ecf8-4b9a-9cb0-7c7b74144745,1,0,"2022-01-19 11:04:30","2022-01-19 11:04:30"
1011,4.343,420.941688,356.567184,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/819fffa2-f07f-4d42-b6b1-1040486e54e6,1,0,"2022-01-19 11:06:26","2022-01-19 11:06:26"
1012,3.941,278.006032,356.241064,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/32144b35-45af-41af-8de2-6cced0af820e,1,0,"2022-01-19 11:08:23","2022-01-19 11:08:23"
1013,3.738,273.697776,357.242456,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/510e8ef2-6a03-4ec0-a2d3-daee2133b38f,1,0,"2022-01-19 11:10:28","2022-01-19 11:10:28"
1014,3.745,329.90772,356.586576,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/efa8ba50-751e-4e5d-a9db-1c7533257751,1,0,"2022-01-19 11:12:30","2022-01-19 11:12:30"
1015,3.755,321.487888,357.197088,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/7f1b3a93-57cc-46e6-844c-6725e7e2bf75,1,0,"2022-01-19 11:14:30","2022-01-19 11:14:30"
1016,3.753,261.749992,356.098904,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/a61b3e01-4382-4d4e-b9da-f8ed4c57559a,1,0,"2022-01-19 11:16:21","2022-01-19 11:16:21"
1017,3.936,284.699512,357.104632,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/189d80ea-2aad-4ea3-a3a5-738ce484a9fb,1,0,"2022-01-19 11:18:31","2022-01-19 11:18:31"
1018,4.34,294.638968,356.330072,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/6e3535dd-c4c9-4ba1-ae4c-f3172bd67c2b,1,0,"2022-01-19 11:20:23","2022-01-19 11:20:23"
1019,3.547,246.851016,356.224384,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/1ca36967-d58f-452d-ad07-f742780bc588,1,0,"2022-01-19 11:22:27","2022-01-19 11:22:27"
1020,4.366,235.357936,356.57524,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/459fc267-7d05-433b-9779-81dbbdb3c92d,1,0,"2022-01-19 11:24:26","2022-01-19 11:24:26"
1021,4.09,241.290008,356.808408,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/ca174d64-ddb4-4d3f-a8b1-d1eb09f2eb9e,1,0,"2022-01-19 11:26:25","2022-01-19 11:26:25"
1022,3.951,230.907504,356.74812,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/ba484379-fc71-40d0-b76e-d35dea3acfda,1,0,"2022-01-19 11:28:27","2022-01-19 11:28:27"
1023,3.895,218.455744,357.930096,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/a03589c0-7af2-4c46-b598-95116f7ea85d,1,0,"2022-01-19 11:30:23","2022-01-19 11:30:23"
1024,4.127,266.42628,356.771448,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/e38a829b-5ee6-4558-a1ee-8ef19d9d19d4,1,0,"2022-01-19 11:32:27","2022-01-19 11:32:27"
1025,4.249,236.710424,355.90108,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/cbcb51e3-fc60-4f82-8307-418f7812cce4,1,0,"2022-01-19 11:34:32","2022-01-19 11:34:32"
1026,7.961,329.832544,356.668848,29122,"i3 Broadband",speedtest.fullchannel.net:8080,https://www.speedtest.net/result/c/40d483b2-1717-46e3-a8af-21254c31e721,1,0,"2022-01-19 11:36:30","2022-01-19 11:36:30"
1027,4.214,280.002712,355.185504,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/66371b89-1c16-48cc-b55d-e61aeabddb1d,1,0,"2022-01-19 11:38:24","2022-01-19 11:38:24"
1028,4.223,273.144464,357.093184,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/2b04e84c-3119-4cc7-89ad-7429c36479db,1,0,"2022-01-19 11:40:24","2022-01-19 11:40:24"
1029,3.942,246.601448,356.380928,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/7d360777-3aeb-4d55-86e6-27863b7d1bdd,1,0,"2022-01-19 11:42:26","2022-01-19 11:42:26"
1030,4.047,262.43292,356.523152,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/ab23a386-b0e1-4c61-9cb3-b32fee68bc89,1,0,"2022-01-19 11:44:23","2022-01-19 11:44:23"
1031,4.344,239.33936,357.473528,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/98816116-3016-496f-9786-21059e3fa5f4,1,0,"2022-01-19 11:46:20","2022-01-19 11:46:20"
1032,3.635,289.417744,357.053592,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/d743e132-e6b5-4abb-a535-e645388d9804,1,0,"2022-01-19 11:48:30","2022-01-19 11:48:30"
1033,6.479,298.599952,357.292776,12530,"Granite State Communications",gstnetworks.net:8080,https://www.speedtest.net/result/c/17176ec3-0b25-47d5-a5a5-ebe843356259,1,0,"2022-01-19 11:50:30","2022-01-19 11:50:30"
1034,3.981,289.379728,356.914056,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/f12c0303-c485-4836-949d-e00bdbb551a2,1,0,"2022-01-19 11:52:27","2022-01-19 11:52:27"
1035,4.525,494.032768,356.459712,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/a60bc775-6492-4861-8a59-e08e37907568,1,0,"2022-01-19 11:54:31","2022-01-19 11:54:31"
1036,4.143,232.586904,357.388344,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/34c38bea-6e04-4c0d-94c9-d2b755fbb49e,1,0,"2022-01-19 11:56:25","2022-01-19 11:56:25"
1037,4.33,487.19684,356.959184,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/5037fac0-85a1-4985-9ecc-a0e29371ad27,1,0,"2022-01-19 11:58:24","2022-01-19 11:58:24"
1038,7.591,35.281608,357.407048,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/beb3f674-3f8a-4b62-bd5e-ab16eb770f39,1,0,"2022-01-19 12:00:24","2022-01-19 12:00:24"
1039,6.449,235.473392,357.207232,12530,"Granite State Communications",gstnetworks.net:8080,https://www.speedtest.net/result/c/a7db2fb4-2a3f-4649-b867-a4dc33e95dce,1,0,"2022-01-19 12:02:27","2022-01-19 12:02:27"
1040,3.75,244.87728,356.630936,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/f93392c4-2d67-49fd-b4c5-059ab46f9e45,1,0,"2022-01-19 12:04:30","2022-01-19 12:04:30"
1041,3.938,286.034936,356.841864,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/e2dcc910-148b-488b-9ada-263dac00c7e5,1,0,"2022-01-19 12:06:26","2022-01-19 12:06:26"
1042,3.479,270.611784,357.400736,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/a744881e-f392-4060-a85e-75033bc525b7,1,0,"2022-01-19 12:08:26","2022-01-19 12:08:26"
1043,3.497,324.214784,356.310888,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/5de7c404-5bd6-475e-b8a4-4c16a6816f04,1,0,"2022-01-19 12:10:33","2022-01-19 12:10:33"
1044,5.606,315.846672,356.751224,29122,"i3 Broadband",speedtest.fullchannel.net:8080,https://www.speedtest.net/result/c/65a8cba0-52cc-42e3-98ca-828fab396e2a,1,0,"2022-01-19 12:12:29","2022-01-19 12:12:29"
1045,4.328,280.58372,357.098616,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/b0fad1b6-cd89-4ed2-8449-f3b43c4b2248,1,0,"2022-01-19 12:14:30","2022-01-19 12:14:30"
1046,3.831,314.615272,356.173048,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/c2b030a3-89c2-474b-8f20-c5950268f456,1,0,"2022-01-19 12:16:33","2022-01-19 12:16:33"
1047,3.553,257.915448,357.006896,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/e82c5511-c4f6-45b7-a9ea-b6304fd19632,1,0,"2022-01-19 12:18:26","2022-01-19 12:18:26"
